name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Gimcheon Sangmu vs Ulsan HD,2026-05-05 07:30:00,Ulsan HD won after full-time.,K League 1,Gimcheon Sangmu,Ulsan HD,1.0,2.0,10,3,7.0,3.0,6.0,6.0,12.0,10.0,120.0,76.0,81.0,44.0,68.0,32.0,,,6.0,6.0,6.0,4.0,2.0,1.0,5.0,10.0,8.0,8.0,13.0,10.0,1.0,2.0,1.0,0.0,3.63,3.63,2.07,,,,,,,1.87,2.02,3.4,3.6,1.95,2.0,1.72,,,,,1.82,1.97,0.28,0.28,0.48,,,,,,,0.53,0.5,0.29,0.28,0.51,0.5,0.58,,,,,0.55,0.51,2026
Seoul vs Anyang,2026-05-05 10:00:00,Game ended in draw.,K League 1,Seoul,Anyang,,,1,9,3.0,3.0,2.0,4.0,8.0,7.0,90.0,102.0,65.0,61.0,47.0,53.0,,,5.0,5.0,3.0,2.0,0.0,1.0,7.0,4.0,6.0,9.0,6.0,13.0,1.0,3.0,2.0,2.0,1.65,4.0,5.47,,,,,1.82,2.08,1.95,1.93,1.6,3.75,5.25,1.8,1.9,,,2.0,1.8,1.9,1.9,0.61,0.25,0.18,,,,,0.55,0.48,0.51,0.52,0.62,0.27,0.19,0.56,0.53,,,0.5,0.56,0.53,0.53,2026
Jeju United vs Seoul,2026-05-09 05:00:00,Jeju United won after full-time.,K League 1,Jeju United,Seoul,2.0,1.0,9,1,2.0,13.0,4.0,7.0,11.0,17.0,83.0,134.0,49.0,130.0,30.0,70.0,,,7.0,13.0,4.0,4.0,4.0,1.0,12.0,7.0,10.0,9.0,8.0,12.0,2.0,4.0,2.0,1.0,3.43,3.19,2.33,,,,,2.03,1.86,,,3.3,3.0,2.2,1.8,1.9,,,2.0,1.8,,,0.29,0.31,0.43,,,,,0.49,0.54,,,0.3,0.33,0.45,0.56,0.53,,,0.5,0.56,,,2026
Gwangju vs Gangwon,2026-05-09 07:30:00,Game ended in draw.,K League 1,Gwangju,Gangwon,,,12,4,5.0,6.0,1.0,7.0,9.0,17.0,42.0,79.0,39.0,73.0,36.0,64.0,0.0,1.0,4.0,9.0,5.0,8.0,0.0,3.0,10.0,3.0,4.0,10.0,11.0,11.0,4.0,2.0,3.0,2.0,8.19,3.93,1.51,,,,,1.97,1.91,,,7.0,3.75,1.48,1.53,2.37,,,1.92,1.87,,,0.12,0.25,0.66,,,,,0.51,0.52,,,0.14,0.27,0.68,0.65,0.42,,,0.52,0.53,,,2026
Gimcheon Sangmu vs Incheon United,2026-05-09 07:30:00,Incheon United won after full-time.,K League 1,Gimcheon Sangmu,Incheon United,0.0,3.0,10,6,4.0,4.0,8.0,1.0,12.0,5.0,98.0,82.0,63.0,49.0,61.0,39.0,,,6.0,5.0,6.0,0.0,1.0,1.0,2.0,7.0,7.0,4.0,8.0,17.0,1.0,1.0,1.0,5.0,2.28,3.26,3.46,,,,,1.9,1.99,2.05,1.84,2.2,3.2,3.1,1.83,1.83,,,1.92,1.87,1.95,1.85,0.44,0.31,0.29,,,,,0.53,0.5,0.49,0.54,0.45,0.31,0.32,0.55,0.55,,,0.52,0.53,0.51,0.54,2026
Daejeon Citizen vs Pohang Steelers,2026-05-09 10:00:00,Pohang Steelers won after full-time.,K League 1,Daejeon Citizen,Pohang Steelers,0.0,2.0,7,8,1.0,5.0,4.0,5.0,10.0,10.0,186.0,84.0,83.0,43.0,70.0,30.0,,,7.0,8.0,3.0,2.0,2.0,2.0,3.0,6.0,9.0,6.0,12.0,6.0,2.0,4.0,3.0,1.0,2.09,3.27,4.0,,,1.8,2.12,2.11,1.8,,,2.0,3.1,3.7,1.72,2.0,2.05,1.75,1.77,2.02,,,0.48,0.31,0.25,,,0.56,0.47,0.47,0.56,,,0.5,0.32,0.27,0.58,0.5,0.49,0.57,0.56,0.5,,,2026
Ulsan HD vs Bucheon 1995,2026-05-10 05:00:00,Ulsan HD won after full-time.,K League 1,Ulsan HD,Bucheon 1995,1.0,0.0,3,11,5.0,7.0,5.0,2.0,15.0,13.0,88.0,105.0,53.0,79.0,46.0,54.0,,,8.0,8.0,7.0,5.0,,,3.0,8.0,9.0,6.0,6.0,18.0,5.0,3.0,0.0,1.0,1.66,4.01,5.37,,,,,1.82,2.08,2.0,1.89,1.61,3.7,4.75,1.8,1.9,,,2.02,1.77,1.95,1.85,0.6,0.25,0.19,,,,,0.55,0.48,0.5,0.53,0.62,0.27,0.21,0.56,0.53,,,0.5,0.56,0.51,0.54,2026
Anyang vs Jeonbuk Motors,2026-05-10 07:30:00,Game ended in draw.,K League 1,Anyang,Jeonbuk Motors,1.0,1.0,9,2,7.0,3.0,3.0,11.0,9.0,15.0,71.0,92.0,52.0,60.0,40.0,60.0,,,5.0,9.0,4.0,6.0,1.0,1.0,13.0,6.0,6.0,11.0,9.0,3.0,2.0,1.0,1.0,1.0,4.36,3.38,1.96,,,,,2.06,1.84,,,4.0,3.2,1.9,1.8,1.9,,,2.05,1.75,,,0.23,0.3,0.51,,,,,0.49,0.54,,,0.25,0.31,0.53,0.56,0.53,,,0.49,0.57,,,2026
Incheon United vs Pohang Steelers,2026-05-12 10:30:00,Pohang Steelers won after full-time.,K League 1,Incheon United,Pohang Steelers,0.0,1.0,6,4,7.0,4.0,6.0,1.0,13.0,4.0,124.0,92.0,85.0,51.0,58.0,42.0,0.0,1.0,4.0,3.0,9.0,1.0,2.0,2.0,4.0,7.0,8.0,4.0,12.0,7.0,2.0,5.0,3.0,1.0,3.4,2.89,2.55,,,2.11,1.8,2.07,1.83,,,3.2,2.75,2.4,1.66,2.1,,,2.05,1.75,,,0.29,0.35,0.39,,,0.47,0.56,0.48,0.55,,,0.31,0.36,0.42,0.6,0.48,,,0.49,0.57,,,2026
Gwangju vs Seoul,2026-05-12 10:30:00,Seoul won after full-time.,K League 1,Gwangju,Seoul,0.0,1.0,12,1,1.0,9.0,0.0,13.0,3.0,24.0,58.0,142.0,34.0,105.0,36.0,64.0,,,0.0,12.0,3.0,12.0,1.0,1.0,15.0,0.0,1.0,14.0,9.0,8.0,2.0,1.0,3.0,0.0,7.63,4.58,1.45,,,,,1.8,2.04,1.84,2.05,7.0,3.9,1.45,1.72,2.0,,,,,1.85,1.95,0.13,0.22,0.69,,,,,0.56,0.49,0.54,0.49,0.14,0.26,0.69,0.58,0.5,,,,,0.54,0.51,2026
Gangwon vs Daejeon Citizen,2026-05-12 10:30:00,Gangwon won after full-time.,K League 1,Gangwon,Daejeon Citizen,2.0,0.0,5,8,6.0,1.0,5.0,7.0,14.0,11.0,96.0,78.0,84.0,31.0,55.0,45.0,,,8.0,9.0,6.0,2.0,1.0,1.0,8.0,10.0,8.0,9.0,9.0,15.0,3.0,3.0,1.0,0.0,2.38,3.19,3.34,,,1.79,2.12,2.08,1.81,,,2.25,3.1,3.1,1.72,2.0,,,1.75,2.05,,,0.42,0.31,0.3,,,0.56,0.47,0.48,0.55,,,0.44,0.32,0.32,0.58,0.5,,,0.57,0.49,,,2026
Bucheon 1995 vs Jeonbuk Motors,2026-05-13 10:30:00,Game ended in draw.,K League 1,Bucheon 1995,Jeonbuk Motors,,,11,3,1.0,7.0,4.0,15.0,6.0,30.0,59.0,151.0,13.0,121.0,14.0,86.0,,,5.0,23.0,1.0,7.0,0.0,1.0,22.0,5.0,5.0,24.0,3.0,11.0,10.0,1.0,3.0,4.0,4.51,3.41,1.92,,,,,1.97,1.91,,,4.1,3.3,1.83,1.72,2.0,,,1.95,1.85,,,0.22,0.29,0.52,,,,,0.51,0.52,,,0.24,0.3,0.55,0.58,0.5,,,0.51,0.54,,,2026
Anyang vs Gimcheon Sangmu,2026-05-13 10:30:00,Game ended in draw.,K League 1,Anyang,Gimcheon Sangmu,2.0,2.0,8,10,1.0,3.0,5.0,7.0,9.0,18.0,80.0,107.0,45.0,72.0,39.0,61.0,,,5.0,12.0,4.0,6.0,2.0,0.0,10.0,9.0,7.0,10.0,10.0,9.0,3.0,1.0,2.0,1.0,2.2,3.38,3.53,,,,,1.82,2.08,2.09,1.81,2.1,3.1,3.25,1.9,1.8,,,1.8,2.0,2.02,1.77,0.45,0.3,0.28,,,,,0.55,0.48,0.48,0.55,0.48,0.32,0.31,0.53,0.56,,,0.56,0.5,0.5,0.56,2026
Ulsan HD vs Jeju United,2026-05-13 10:30:00,Ulsan HD won after full-time.,K League 1,Ulsan HD,Jeju United,2.0,1.0,2,7,6.0,7.0,7.0,4.0,15.0,15.0,78.0,143.0,52.0,87.0,35.0,65.0,,,8.0,8.0,7.0,7.0,,,10.0,8.0,13.0,8.0,12.0,8.0,5.0,4.0,0.0,1.0,1.99,3.45,4.12,,,,,1.82,2.08,2.02,1.87,1.9,3.25,3.8,1.83,1.83,,,2.02,1.77,1.77,2.02,0.5,0.29,0.24,,,,,0.55,0.48,0.5,0.53,0.53,0.31,0.26,0.55,0.55,,,0.5,0.56,0.56,0.5,2026
Daejeon Citizen vs Seoul,2026-05-16 07:30:00,Seoul won after full-time.,K League 1,Daejeon Citizen,Seoul,1.0,2.0,9,1,3.0,6.0,3.0,2.0,10.0,10.0,92.0,94.0,57.0,59.0,48.0,52.0,,,5.0,4.0,5.0,6.0,2.0,4.0,4.0,6.0,8.0,5.0,13.0,10.0,3.0,4.0,3.0,3.0,3.32,3.4,2.28,,,,,1.93,1.95,1.99,1.9,3.2,3.3,2.15,1.9,1.8,,,1.77,2.02,1.97,1.82,0.3,0.29,0.44,,,,,0.52,0.51,0.5,0.53,0.31,0.3,0.47,0.53,0.56,,,0.56,0.5,0.51,0.55,2026
Incheon United vs Gwangju,2026-05-16 10:00:00,Incheon United won after full-time.,K League 1,Incheon United,Gwangju,4.0,0.0,6,12,5.0,1.0,3.0,3.0,13.0,4.0,102.0,82.0,65.0,45.0,55.0,45.0,1.0,0.0,7.0,2.0,6.0,2.0,1.0,1.0,5.0,3.0,8.0,4.0,7.0,14.0,0.0,2.0,0.0,2.0,1.52,4.02,7.76,,,1.81,2.08,2.07,1.82,,,1.48,3.6,7.0,1.44,2.62,1.77,2.02,1.87,1.92,,,0.66,0.25,0.13,,,0.55,0.48,0.48,0.55,,,0.68,0.28,0.14,0.69,0.38,0.56,0.5,0.53,0.52,,,2026
Jeju United vs Anyang,2026-05-17 07:30:00,Anyang won after full-time.,K League 1,Jeju United,Anyang,1.0,2.0,7,8,5.0,2.0,9.0,6.0,26.0,11.0,118.0,115.0,85.0,57.0,58.0,42.0,,,14.0,5.0,12.0,6.0,3.0,1.0,10.0,12.0,18.0,9.0,11.0,9.0,1.0,6.0,1.0,3.0,2.39,3.36,3.15,,,1.82,2.08,2.06,1.84,,,2.35,3.0,3.1,1.72,2.0,,,,,,,0.42,0.3,0.32,,,0.55,0.48,0.49,0.54,,,0.43,0.33,0.32,0.58,0.5,,,,,,,2026
Jeonbuk Motors vs Gimcheon Sangmu,2026-05-17 07:40:00,Jeonbuk Motors won after full-time.,K League 1,Jeonbuk Motors,Gimcheon Sangmu,1.0,0.0,3,10,6.0,1.0,10.0,4.0,19.0,8.0,111.0,101.0,78.0,52.0,58.0,42.0,,,17.0,4.0,2.0,4.0,1.0,0.0,6.0,11.0,9.0,6.0,14.0,13.0,2.0,3.0,1.0,2.0,1.79,3.71,4.78,,,,,,,1.99,1.9,1.72,3.4,4.33,1.9,1.8,,,,,1.92,1.87,0.56,0.27,0.21,,,,,,,0.5,0.53,0.58,0.29,0.23,0.53,0.56,,,,,0.52,0.53,2026
Bucheon 1995 vs Pohang Steelers,2026-05-17 10:00:00,Bucheon 1995 won after full-time.,K League 1,Bucheon 1995,Pohang Steelers,2.0,0.0,11,4,2.0,6.0,5.0,8.0,9.0,20.0,71.0,143.0,47.0,91.0,32.0,68.0,,,4.0,11.0,5.0,9.0,0.0,1.0,12.0,5.0,8.0,12.0,6.0,9.0,5.0,1.0,2.0,1.0,3.83,2.93,2.32,,,2.02,1.86,2.09,1.76,,,3.4,2.9,2.2,1.66,2.1,2.02,1.77,,,,,0.26,0.34,0.43,,,0.5,0.54,0.48,0.57,,,0.29,0.34,0.45,0.6,0.48,0.5,0.56,,,,,2026
Gangwon vs Ulsan HD,2026-05-17 10:00:00,Gangwon won after full-time.,K League 1,Gangwon,Ulsan HD,2.0,0.0,5,2,2.0,1.0,6.0,2.0,13.0,7.0,101.0,88.0,65.0,56.0,50.0,50.0,,,7.0,4.0,6.0,3.0,2.0,4.0,5.0,9.0,12.0,5.0,15.0,7.0,3.0,3.0,3.0,3.0,2.32,3.24,3.4,,,,,1.99,1.9,2.08,1.82,2.2,3.1,3.1,1.8,1.9,,,,,,,0.43,0.31,0.29,,,,,0.5,0.53,0.48,0.55,0.45,0.32,0.32,0.56,0.53,,,,,,,2026
Anyang vs Pohang Steelers,2026-07-04 10:30:00,Pohang Steelers won after full-time.,K League 1,Anyang,Pohang Steelers,2.0,3.0,7,5,1.0,2.0,4.0,1.0,9.0,10.0,66.0,66.0,37.0,33.0,59.0,41.0,,,5.0,7.0,4.0,3.0,1.0,0.0,4.0,9.0,9.0,7.0,11.0,10.0,2.0,3.0,1.0,4.0,3.32,3.0,2.51,,,1.85,2.04,,,,,3.1,3.0,2.3,1.66,2.1,1.85,1.95,,,,,0.3,0.33,0.4,,,0.54,0.49,,,,,0.32,0.33,0.43,0.6,0.48,0.54,0.51,,,,,2026
Daejeon Citizen vs Bucheon 1995,2026-07-04 10:30:00,Game ended in draw.,K League 1,Daejeon Citizen,Bucheon 1995,2.0,2.0,10,9,4.0,1.0,9.0,6.0,17.0,13.0,130.0,112.0,99.0,64.0,61.0,39.0,,,12.0,9.0,5.0,4.0,3.0,1.0,6.0,12.0,10.0,11.0,16.0,17.0,3.0,2.0,1.0,4.0,1.8,3.57,5.01,,,,,1.92,1.96,,,1.61,3.5,5.25,1.72,2.0,,,,,,,0.56,0.28,0.2,,,,,0.52,0.51,,,0.62,0.29,0.19,0.58,0.5,,,,,,,2026
Jeonbuk Motors vs Gangwon,2026-07-04 10:30:00,Gangwon won after full-time.,K League 1,Jeonbuk Motors,Gangwon,1.0,2.0,4,2,1.0,7.0,9.0,6.0,14.0,15.0,98.0,73.0,59.0,69.0,65.0,35.0,,,11.0,9.0,3.0,6.0,0.0,1.0,9.0,11.0,11.0,12.0,6.0,12.0,5.0,2.0,0.0,1.0,2.76,3.11,2.86,,,1.79,2.12,2.12,1.79,,,2.62,2.9,2.7,1.72,2.0,1.77,2.02,,,,,0.36,0.32,0.35,,,0.56,0.47,0.47,0.56,,,0.38,0.34,0.37,0.58,0.5,0.56,0.5,,,,,2026
Gwangju vs Ulsan HD,2026-07-05 10:30:00,Game ended in draw.,K League 1,Gwangju,Ulsan HD,1.0,1.0,12,4,3.0,8.0,0.0,12.0,7.0,26.0,87.0,115.0,50.0,83.0,48.0,52.0,,,3.0,18.0,4.0,8.0,2.0,1.0,7.0,3.0,3.0,17.0,9.0,6.0,9.0,2.0,1.0,0.0,6.6,4.28,1.53,,,,,,,1.99,1.9,5.75,3.9,1.5,1.72,2.0,,,,,1.9,1.9,0.15,0.23,0.65,,,,,,,0.5,0.53,0.17,0.26,0.67,0.58,0.5,,,,,0.53,0.53,2026
Gimcheon Sangmu vs Jeju United,2026-07-05 10:30:00,Game ended in draw.,K League 1,Gimcheon Sangmu,Jeju United,1.0,1.0,11,8,3.0,1.0,6.0,3.0,14.0,7.0,99.0,59.0,63.0,32.0,55.0,45.0,,,6.0,4.0,8.0,3.0,1.0,0.0,5.0,9.0,8.0,6.0,14.0,7.0,3.0,3.0,3.0,0.0,2.38,3.47,3.09,,,,,1.85,2.04,1.99,1.9,2.3,3.2,2.87,1.9,1.8,,,,,1.9,1.9,0.42,0.29,0.32,,,,,0.54,0.49,0.5,0.53,0.43,0.31,0.35,0.53,0.56,,,,,0.53,0.53,2026
Seoul vs Incheon United,2026-07-05 10:30:00,Seoul won after full-time.,K League 1,Seoul,Incheon United,1.0,0.0,1,6,3.0,3.0,2.0,2.0,6.0,7.0,72.0,98.0,51.0,65.0,48.0,52.0,,,4.0,6.0,2.0,1.0,1.0,2.0,8.0,5.0,4.0,2.0,9.0,13.0,1.0,2.0,3.0,1.0,1.93,3.43,4.4,,,,,1.91,1.97,2.07,1.83,1.85,3.3,3.9,1.8,1.9,,,,,2.02,1.77,0.52,0.29,0.23,,,,,0.52,0.51,0.48,0.55,0.54,0.3,0.26,0.56,0.53,,,,,0.5,0.56,2026
Gwangju vs Pohang Steelers,2026-07-11 10:30:00,Pohang Steelers won after full-time.,K League 1,Gwangju,Pohang Steelers,0.0,3.0,12,5,7.0,2.0,6.0,6.0,11.0,12.0,90.0,100.0,59.0,66.0,49.0,51.0,,,7.0,8.0,4.0,4.0,5.0,1.0,6.0,9.0,8.0,8.0,11.0,10.0,0.0,2.0,0.0,3.0,5.78,3.55,1.72,,,1.84,2.05,2.11,1.8,,,5.25,3.5,1.66,1.61,2.2,,,,,,,0.17,0.28,0.58,,,0.54,0.49,0.47,0.56,,,0.19,0.29,0.6,0.62,0.45,,,,,,,2026
Gimcheon Sangmu vs Bucheon 1995,2026-07-11 10:30:00,Game ended in draw.,K League 1,Gimcheon Sangmu,Bucheon 1995,1.0,1.0,11,9,4.0,4.0,12.0,4.0,18.0,9.0,130.0,86.0,73.0,45.0,70.0,30.0,,,10.0,7.0,8.0,2.0,1.0,2.0,3.0,16.0,13.0,6.0,9.0,10.0,3.0,3.0,0.0,2.0,2.0,3.46,4.08,,,,,1.9,1.97,,,1.9,3.4,4.0,1.72,2.0,,,,,,,0.5,0.29,0.25,,,,,0.53,0.51,,,0.53,0.29,0.25,0.58,0.5,,,,,,,2026
Ulsan HD vs Jeonbuk Motors,2026-07-11 10:30:00,Jeonbuk Motors won after full-time.,K League 1,Ulsan HD,Jeonbuk Motors,1.0,3.0,3,4,2.0,5.0,10.0,4.0,17.0,14.0,75.0,80.0,65.0,51.0,51.0,49.0,,,12.0,5.0,5.0,9.0,1.0,0.0,6.0,13.0,12.0,10.0,14.0,16.0,4.0,4.0,2.0,4.0,2.85,3.47,2.54,,,,,,,1.84,2.06,2.75,3.4,2.5,2.1,1.66,,,,,1.85,1.95,0.35,0.29,0.39,,,,,,,0.54,0.49,0.36,0.29,0.4,0.48,0.6,,,,,0.54,0.51,2026
Seoul vs Gangwon,2026-07-12 10:30:00,Game ended in draw.,K League 1,Seoul,Gangwon,,,1,4,4.0,3.0,3.0,6.0,10.0,13.0,95.0,76.0,69.0,61.0,59.0,41.0,,,7.0,6.0,3.0,7.0,0.0,1.0,9.0,5.0,5.0,8.0,7.0,16.0,4.0,3.0,1.0,2.0,2.43,3.04,3.42,,,1.8,1.99,2.1,1.81,,,2.3,3.1,3.25,1.72,2.0,1.75,2.05,,,,,0.41,0.33,0.29,,,0.56,0.5,0.48,0.55,,,0.43,0.32,0.31,0.58,0.5,0.57,0.49,,,,,2026
Incheon United vs Anyang,2026-07-12 10:30:00,Anyang won after full-time.,K League 1,Incheon United,Anyang,0.0,1.0,6,7,5.0,3.0,8.0,3.0,22.0,8.0,145.0,92.0,115.0,51.0,64.0,36.0,,,15.0,4.0,7.0,4.0,1.0,1.0,4.0,10.0,15.0,8.0,9.0,14.0,4.0,7.0,2.0,3.0,2.23,3.1,3.8,,,1.8,2.11,2.12,1.8,,,2.15,3.2,3.6,1.8,1.9,,,,,,,0.45,0.32,0.26,,,0.56,0.47,0.47,0.56,,,0.47,0.31,0.28,0.56,0.53,,,,,,,2026
Jeju United vs Daejeon Citizen,2026-07-12 10:30:00,Game ended in draw.,K League 1,Jeju United,Daejeon Citizen,,,8,10,7.0,9.0,7.0,5.0,16.0,8.0,102.0,107.0,69.0,80.0,57.0,43.0,,,8.0,5.0,8.0,3.0,2.0,4.0,8.0,10.0,7.0,7.0,7.0,10.0,2.0,3.0,1.0,1.0,3.84,3.19,2.17,,,,,1.95,1.93,,,3.6,3.4,2.05,1.83,1.83,,,,,,,0.26,0.31,0.46,,,,,0.51,0.52,,,0.28,0.29,0.49,0.55,0.55,,,,,,,2026
Jeju United vs Pohang Steelers,2026-07-18 10:30:00,Jeju United won after full-time.,K League 1,Jeju United,Pohang Steelers,2.0,1.0,8,4,4.0,7.0,7.0,3.0,12.0,8.0,83.0,80.0,57.0,36.0,48.0,52.0,,,6.0,8.0,6.0,0.0,5.0,2.0,5.0,15.0,9.0,5.0,8.0,10.0,1.0,0.0,2.0,2.0,3.07,3.15,2.56,,,1.88,2.0,,,,,3.0,2.9,2.37,1.72,2.0,1.82,1.97,,,,,0.33,0.32,0.39,,,0.53,0.5,,,,,0.33,0.34,0.42,0.58,0.5,0.55,0.51,,,,,2026
Incheon United vs Jeonbuk Motors,2026-07-18 10:30:00,Incheon United won after full-time.,K League 1,Incheon United,Jeonbuk Motors,1.0,0.0,7,2,2.0,4.0,4.0,3.0,12.0,12.0,95.0,113.0,68.0,75.0,42.0,58.0,,,7.0,9.0,5.0,3.0,2.0,5.0,6.0,10.0,8.0,10.0,12.0,10.0,6.0,6.0,0.0,1.0,3.28,3.05,2.5,,,,,2.1,1.8,,,2.9,3.1,2.37,1.8,1.9,,,,,,,0.3,0.33,0.4,,,,,0.48,0.56,,,0.34,0.32,0.42,0.56,0.53,,,,,,,2026
Gangwon vs Gimcheon Sangmu,2026-07-18 10:30:00,Gangwon won after full-time.,K League 1,Gangwon,Gimcheon Sangmu,2.0,0.0,3,11,12.0,3.0,5.0,2.0,16.0,7.0,100.0,84.0,83.0,45.0,55.0,45.0,,,8.0,4.0,8.0,3.0,5.0,1.0,4.0,12.0,9.0,4.0,11.0,13.0,2.0,3.0,3.0,2.0,1.69,3.74,5.64,,,,,1.83,2.07,2.05,1.84,1.61,3.5,5.5,1.83,1.83,,,,,2.0,1.8,0.59,0.27,0.18,,,,,0.55,0.48,0.49,0.54,0.62,0.29,0.18,0.55,0.55,,,,,0.5,0.56,2026
Daejeon Citizen vs Ulsan HD,2026-07-18 10:30:00,Game ended in draw.,K League 1,Daejeon Citizen,Ulsan HD,2.0,2.0,10,5,6.0,3.0,8.0,3.0,18.0,8.0,145.0,113.0,107.0,46.0,52.0,48.0,,,13.0,6.0,5.0,2.0,0.0,1.0,5.0,16.0,10.0,6.0,7.0,7.0,2.0,1.0,1.0,0.0,2.51,3.47,2.89,,,,,,,1.9,1.98,2.4,3.2,2.7,2.1,1.66,,,,,1.85,1.95,0.4,0.29,0.35,,,,,,,0.53,0.51,0.42,0.31,0.37,0.48,0.6,,,,,0.54,0.51,2026
Bucheon 1995 vs Seoul,2026-07-19 10:30:00,Seoul won after full-time.,K League 1,Bucheon 1995,Seoul,1.0,3.0,10,1,5.0,4.0,6.0,7.0,14.0,17.0,62.0,100.0,52.0,60.0,31.0,69.0,,,10.0,9.0,4.0,8.0,3.0,0.0,10.0,8.0,9.0,12.0,13.0,9.0,2.0,2.0,4.0,3.0,6.08,3.85,1.63,,,,,1.9,1.99,,,5.5,3.6,1.57,1.66,2.1,,,,,,,0.16,0.26,0.61,,,,,0.53,0.5,,,0.18,0.28,0.64,0.6,0.48,,,,,,,2026
Anyang vs Gwangju,2026-07-19 10:30:00,Game ended in draw.,K League 1,Anyang,Gwangju,1.0,1.0,7,12,3.0,7.0,2.0,4.0,7.0,15.0,77.0,103.0,42.0,63.0,47.0,53.0,1.0,0.0,4.0,10.0,3.0,5.0,1.0,0.0,7.0,3.0,6.0,7.0,15.0,9.0,3.0,3.0,1.0,2.0,1.69,3.76,5.52,,,,,1.88,2.01,2.03,1.86,1.65,3.6,4.75,1.66,2.1,,,,,,,0.59,0.27,0.18,,,,,0.53,0.5,0.49,0.54,0.61,0.28,0.21,0.6,0.48,,,,,,,2026
Jeonbuk Motors vs Daejeon Citizen,2026-07-21 10:30:00,Game ended in draw.,K League 1,Jeonbuk Motors,Daejeon Citizen,,,3,9,5.0,5.0,9.0,6.0,16.0,12.0,120.0,111.0,72.0,70.0,60.0,40.0,1.0,0.0,10.0,8.0,6.0,4.0,2.0,1.0,7.0,11.0,9.0,6.0,10.0,5.0,3.0,2.0,2.0,0.0,2.1,3.59,3.59,,,,,,,1.88,2.0,2.05,3.25,3.5,1.9,1.8,,,,,1.87,1.92,0.48,0.28,0.28,,,,,,,0.53,0.5,0.49,0.31,0.29,0.53,0.56,,,,,0.53,0.52,2026
Ulsan HD vs Incheon United,2026-07-21 10:30:00,Incheon United won after full-time.,K League 1,Ulsan HD,Incheon United,1.0,2.0,5,7,2.0,2.0,5.0,8.0,9.0,21.0,86.0,144.0,54.0,100.0,45.0,55.0,0.0,1.0,4.0,14.0,5.0,7.0,2.0,5.0,9.0,8.0,3.0,7.0,9.0,8.0,3.0,2.0,1.0,4.0,2.41,3.31,3.16,,,,,1.85,2.04,,,2.25,3.1,3.0,1.83,1.83,,,,,,,0.41,0.3,0.32,,,,,0.54,0.49,,,0.44,0.32,0.33,0.55,0.55,,,,,,,2026
Jeju United vs Gangwon,2026-07-21 10:30:00,Game ended in draw.,K League 1,Jeju United,Gangwon,1.0,1.0,8,2,5.0,2.0,5.0,3.0,12.0,11.0,134.0,94.0,92.0,64.0,57.0,43.0,,,10.0,6.0,2.0,5.0,2.0,1.0,6.0,8.0,6.0,7.0,11.0,10.0,5.0,3.0,2.0,1.0,4.41,3.23,2.03,,,1.94,1.94,,,,,4.33,3.1,1.85,1.61,2.2,1.85,1.95,,,,,0.23,0.31,0.49,,,0.52,0.52,,,,,0.23,0.32,0.54,0.62,0.45,0.54,0.51,,,,,2026
Seoul vs Pohang Steelers,2026-07-22 10:30:00,Seoul won after full-time.,K League 1,Seoul,Pohang Steelers,3.0,1.0,1,4,7.0,3.0,4.0,2.0,16.0,8.0,75.0,66.0,64.0,41.0,42.0,58.0,,,14.0,4.0,2.0,4.0,2.0,1.0,5.0,8.0,14.0,5.0,8.0,5.0,3.0,5.0,0.0,1.0,1.74,3.59,5.46,,,,,2.02,1.86,,,1.7,3.4,5.0,1.72,2.0,,,,,,,0.57,0.28,0.18,,,,,0.5,0.54,,,0.59,0.29,0.2,0.58,0.5,,,,,,,2026
